,gameDuration,gameId,gameVersion,platformId,seasonId,win,team1_1_championId,team1_1_spell1Id,team1_1_spell2Id,team1_1_accountId,team1_1_summonerName,team1_1_summonerId,team1_1_lane,team1_1_role,team1_2_championId,team1_2_spell1Id,team1_2_spell2Id,team1_2_accountId,team1_2_summonerName,team1_2_summonerId,team1_2_lane,team1_2_role,team1_3_championId,team1_3_spell1Id,team1_3_spell2Id,team1_3_accountId,team1_3_summonerName,team1_3_summonerId,team1_3_lane,team1_3_role,team1_4_championId,team1_4_spell1Id,team1_4_spell2Id,team1_4_accountId,team1_4_summonerName,team1_4_summonerId,team1_4_lane,team1_4_role,team1_5_championId,team1_5_spell1Id,team1_5_spell2Id,team1_5_accountId,team1_5_summonerName,team1_5_summonerId,team1_5_lane,team1_5_role,team2_1_championId,team2_1_spell1Id,team2_1_spell2Id,team2_1_accountId,team2_1_summonerName,team2_1_summonerId,team2_1_lane,team2_1_role,team2_2_championId,team2_2_spell1Id,team2_2_spell2Id,team2_2_accountId,team2_2_summonerName,team2_2_summonerId,team2_2_lane,team2_2_role,team2_3_championId,team2_3_spell1Id,team2_3_spell2Id,team2_3_accountId,team2_3_summonerName,team2_3_summonerId,team2_3_lane,team2_3_role,team2_4_championId,team2_4_spell1Id,team2_4_spell2Id,team2_4_accountId,team2_4_summonerName,team2_4_summonerId,team2_4_lane,team2_4_role,team2_5_championId,team2_5_spell1Id,team2_5_spell2Id,team2_5_accountId,team2_5_summonerName,team2_5_summonerId,team2_5_lane,team2_5_role
73,2378,4392222868,10.10.320.3039,KR,13,team1,104,4,11,TwBEREGtVDsZrbskxTo6Ky4yzZZ_Ii4Qk3_2W_7ALau-hLQF-FO2XYaD,키 팡 ,0aRR967Fo6VVEyTZuTfkHwhyBru6S9AzJOStQVJW_4vUSG8,JUNGLE,NONE,429,7,4,axCYRsTVyl9b9AN0d5myUWS5IAIWm136eOdZscapqCs12Dw,한아밍 Fan,fYgxkITszs1IOJol1ZVRiK3BULdqFOSN1E82UBjk_u8JE_c,BOTTOM,DUO_CARRY,3,14,4,Xl_uBKIia53qZqntYGjolFJOBeJUcc9AXa32ZAb62nAu_mE,Gen G 정재,p7YCsfUClftEzxfBg3vihjWmYG8pzn1RLZMdhMSpFiq2sac,BOTTOM,DUO_SUPPORT,6,12,4,Q9grmRDbBl-773bqxROEKOkslVr79JbZjoFmt9z4v5HSrWY,Gen G Meaning,uuN5l3hwZBUfpZDbUh7SaNf_RBCCnRguNnlNmZNGDjyMuww,TOP,SOLO,134,3,4,57sKFNK9DlTFMtj9dFdHffC6BwME5utEjXaR5Zfnk8Ow8cLtq1qhkJL6,lhhbIlIhbbhn,Ydo9exylX5IsvWhSnbiN9DDM31wHEGpwA-uPp-TDqDc5_dY,MIDDLE,SOLO,43,3,4,9DXq36m3l_MPsg0e5aYlDA2uJ2QsgEYcPlawQs8ckHaIduwxhpSEh3QX,feng ji xu chui,5xj4gXjvPXcSTtUnasWzrLHd19e0zFtjXGCSQgS_r2d4fcM,BOTTOM,DUO_SUPPORT,76,11,4,Sn9zdx7zUEwfgZeHF4FiQb7ajc88BG3jw_U-ZGezokZ0Dpio70I7axEZ,BD jjjellyfish,DMj6GYNaupzCO1hy7MVS4cRdDrUpJkUTR3sBy7o4pyUHfAY,JUNGLE,NONE,39,4,14,vfElAchmgISCNDooXl3xLTU8nMtmODV1a6JZrXkiTJGq5RHt8zjx0qa1,Jianguoqiang,4LNEmu6d3JYCIhiA6SVK0prhaA1twX16gZAFePteDdAhuyg,MIDDLE,SOLO,57,12,4,Wobursw2kBz936F2LcCm1zFHrVTvGlPj8Z3ythSvtGUO,Awesome Ferris,7iq-38KnL6L5zNhirM0kjsn5a-svHsVAY1n3HQEqvMIGXw,TOP,SOLO,523,7,4,1_bqCJWfrafReles2RPQxfqOgojfMY6_1bnNvZHO4BOrtoc,jkjkjkjkk,7eK0YK0Kr6m4AOEGnQA3nUB2rsdOwP5Zk6ULhDh1k_LDQ44,BOTTOM,DUO_CARRY
74,1187,4436525205,10.11.322.2991,KR,13,team2,43,3,4,tZRRcAPRAmsX36vBoYuLDCQ6U3boWC9wmdf7FVfo1LRf51lvD4YsbF15,Shadow Glint,vY78bOOXYUrk31hg-GczbEbT5UynGGup4cAqsDh67OT1SME,NONE,DUO_SUPPORT,76,11,4,FpaI9U-9nwHOeYIvGCebdFWQ7w6kruv6aMEJBIFVBBCTu_6xTOLk06KL,첫 눈이 온다면,qiHcTzkwICA89YJ-4R2iGuBnMDqj3bR7zrsoggUsfo63dCY,NONE,DUO_SUPPORT,51,7,4,hTbdHD6PYBFLv5mcKugOApA7LGJH0zorAULT2Il1jwYLvkTtoH35hvDF,Lovelyz Kei fan,7vVRY3za5VdVb24P67SQ2ahOp7-JThpd933OoKhisxESFy0,NONE,DUO_SUPPORT,92,12,4,_jmx6GPqoozHSdeUAPVPVUc9Hb2_ybEfflLoq5ezZZc,pi9,-OSoM6N8-Q-qeVNmitxbv9PfhafbvHfrvaQOnF8RZ11fiQ,NONE,DUO_SUPPORT,81,12,4,eL01AKPH3hetcIirlTn9r2TvT8thTuaaNJoUhLZtdipVPgZ-Ff5Ag2w7,zhaohuaxishi,wd2bwmF8jK8vsmTJy9txWCnDD25w8LvYjelzhM54FZhpSqk,NONE,DUO_SUPPORT,114,12,4,h-3-W6KSAwkqWQy4iIZJPMIusqdsPFePna4uGoqNybDAP3KbE3xHHxY6,RZqLPrLr,XRicfIAZ7CSMRWMIjIWJYqOL0F12_PKFa5nrbEWJtDtTfYU,NONE,DUO_SUPPORT,111,14,4,kjjZk7GBX9xd3e03oiW7u4oyOWMDsDiSzIz3E8ictI-Uzyj5bOXuymjB,tianxingzhilu,Jozo-r-spq2n7yBd1hHaCaoIoptuwtuJX1hsZ_sRBecodmQ,NONE,DUO_SUPPORT,7,14,4,03YlGoNnxdWNskQlEHJGKStbK8kCB9rwYgzaIYAlpC3uZ64,byywdbyt,7P11vkUh4QH2C_J1mYx7PDI2m7iI5LMdJV5JtTcvlxzoSnU,NONE,DUO_SUPPORT,104,4,11,p1KI2Fug1E2NfNAVGt1wQcNH56LSVaNQGeUMBBnnoovoAsfC_NXsuL14,fat sheep,iFh4PhwiyLuQhYM2cBGbgoTvIprmIMJmKoGIT6XumqiikMg,NONE,DUO_SUPPORT,222,7,4,VUK78rm1y2YVHyQ--BoxNZBBKR2-gJqwA9rEGy8porXJTN9VP_IF76MU,xin hen ruan,4OpXLaT6JliLhMjv2WuMW1tCUTbzrHY2IbOaOa8rPTpjknQ,NONE,DUO
75,1404,4464574619,10.12.325.6222,KR,13,team1,145,7,4,kNSmxgGSxXwecTZRGcicBBZ6sVr1K2Th6I2KmRefagiK,뭐좀 해봐 도구야,lsJ3f9oRCIsXqQ74f1q6WQpUgR3-uthSqX71PP3uWXRg2Q,BOTTOM,DUO_CARRY,421,4,11,Cm30MSb-Ut-8gbN_EqhDMp5AGaO83Dk-DqlPne1pv7XTY7I,남탓하는놈엄마셋,itOfFOjyhtiXexLms2QENbKhp4roezcqIG_I8CDEhbSopQ4,JUNGLE,NONE,6,4,12,pw8_b41iPJXf4WzI7lHQHGMDbWHCDu732oxcyfmS6hF8mSfFl_wdhrlL,Mute to win,w1ffvdWni1VlFLAksYX2xa3IojLMbX8qMuRLnlem6b86qQY,TOP,SOLO,7,14,4,x_NdwiDEzGlwpXu_lI3My1lH76anDKm_ZiN0jXVupue16ezZygecBVjB,뿌니뿌니,8PccSq4T5eqk-vVpx-axlAMpg2JEEH-ztCIttw421Gv489Y,MIDDLE,SOLO,432,3,4,RYGDHJICym0DQFE_dAXGC8sBqVK3GywOyI0iuZif8FVJil8NibqukiPt,PrimeTime 2020,9jAzzxwR_zgfuPtMYG5uX_tRXemdKj2IRMgwwh3mDYUq9bA,BOTTOM,DUO_SUPPORT,236,7,4,nworAvHqdj9RQonR1fYPwDGiHSA5wtYmSpfP7bCXhdRkvwO7TmhVYQXI,쩡마이복귀이틀전,GW0_0LpSypsO0p5hRRc5YeAyRSbwV_L-fNnDMk6CGaB9b6M,BOTTOM,DUO_CARRY,268,4,21,YKy6XpNchKiGtHjzTGJG7mSBIEvDI8eBQzukVXjufJ_mXp8,Mr오도구,o09ZSi4KUDiWXqDgdaB58obz6UZWzjm84HQAhY92SfUqccg,MIDDLE,SOLO,24,4,12,wrMK4c9By-eS_doATLtMskKhM4QbTJLowcsi1d86Hy4,yasman09,_A4MyOwGQOmwKAYc7NDlL3xi5NrvqotX9BSQk7Jh_AaVaQ,TOP,SOLO,245,11,4,yHhjd4xpcE0y4aY9ERuC6qzL7KEJAodeHmiNcI4G0w5NLUc,황지우3,vKhdEOzMtFxzjVMGhGeMwMXDLPqiswzL35kQboWN0-f-pQ8,JUNGLE,NONE,111,4,14,CQU8uv1G_jtS7wIDV8MY7_iOBoYZsBA_M_2SaHMPpEwTkF5HPssMKIsw,Wish u happy,xLN8jXCH7KJuS-ZmzJ4IjagiPi-PLVvfNMhy75sjzrNSd9I,BOTTOM,DUO_SUPPORT
76,1177,4533518492,10.15.328.8759,KR,13,team2,10,32,4,ssNvFO-kIISo4XDUY_NTP4X6vrqAstib_2HEsAv9WKL3-rnG0K7zaj2Z,Shen zao youxi,XXoMq_3CIJuufyEi-BVb7Nn58Na6WJ-gNbx_nlaklvF4yR0,NONE,DUO_SUPPORT,203,1,4,PGlpo8X5O2Mn1R8MdYvkg9VXaKC2W_428WrjQ4NDgi1wfIA,Shibai de youxi,s6svncA1FWM1J0dmOljFDEaNrppw6cy1IblD2eYTgnJTvaM,NONE,DUO_SUPPORT,432,4,32,yaB_4KlaEmKX99PLGK3GFN8O706kji0gkTsHftRnEEFchmg,도구왕 정히요미,Iz2JaL4oahFkNwCQH-vfvfnkw70x94wDNj9Js3jmOcGVRxI,NONE,DUO_SUPPORT,142,6,4,Qml5VbCByegKlyEDctnOk9aaUN7H-Xujo0Fpf4eaZmu7WM8,롤듀오 메이플팀,Nj8D1XW_dlKHUfBoaU_Qe3h8Jv_Zptu-G7Ly9FKimKrqeS0,NONE,DUO_SUPPORT,429,7,4,wWvdVw1qsoZ4a5dtVifmf2eLmVWpAkCEI3tM4mBqM2fNaWE,편히쉬여,kLuP9Wkq1QyEYo65nOSOPYxRo9Eg55_uuEQq3U9-zcAPBYU,NONE,DUO_SUPPORT,43,3,4,JlaElMOWRM5HCcGHHqjZ54CFCCDSy2ZcKmFTq-M87pf22Uo,샤워하는파이리,oBS2Fdy4jL7rVfkdXuye21tq_SzEaJZKLFHnZ56j7-c05M8,NONE,DUO_SUPPORT,31,4,32,Hbn-OaWBQoOpvT2GGHxm-Q175GkNd5X1XvP22PKn4A8cNAs,걍 쥐,J5QmLcWGMk_hE5D8DlVJsHFkUjCjAfifdDx8JpymAcz5hNo,NONE,DUO_SUPPORT,29,7,4,Vu3SFiP5ksqEqXwPxhQKoQFNiwipqGH5n7XZcM3sgILmedk,맞는게좋은사람,h6FdrQRAs-2PSv7qQOwcmz4RMmwNGpJ41--vnFJXPsRmGqw,NONE,DUO_SUPPORT,22,21,4,ytzGF-D8G7XLvkeBhkvp5wDaW2QzZvNR_8TNq6DTIKwI2UM,포엘라,OEPgTZ4JhiqubtVmxS0V3GwIMxPYKyQjvjJyDR-wQHNwsv4,NONE,DUO_SUPPORT,51,7,4,lHBtTe_NiCfeyT5IKovZ5A9WDBqTntk0msS0JnH01Y6ouxw,GEONHU1,CHho3OsrHUizOkDQpvoR_rj-sxgtEQyPPFMybOilIWOCv6o,NONE,DUO
77,1508,4309123234,10.8.317.3760,KR,13,team2,236,4,7,IlQH5LP_4WF0pHKAbZKamr4OHQeCXUm328vXKc1gE1oCf41SpFSXDrLJ,nugman,ZzXN4X6Wkrqul17q2ARVyIhKVtAxIizNwCHcxyCiDsnQUJM,BOTTOM,DUO_CARRY,35,14,12,IM9Vc6nKSrbJ20fcKz9UX1MrAJ-m2KN4PIZd9HgflnuRuk4,절 래,2XJFQKE4vN9cIKp7Np6WSju0WYjl3Wd2udWKITl6XeH7eok,TOP,SOLO,12,4,3,hK8D3wKysTksEkfZZYLU7jxAg32mEwovwLKyE6DUGYYz,BBII,U2OSkw5eR8SxIZkew7QwcTnUEjleVnHTYOfvbdbe3Ay-bA,BOTTOM,DUO_SUPPORT,84,14,4,7lsnG7b9cyV4d2fSffbKD2QTgeZ17iJ1geuXfNyQlXT2-ZGjAOZ3c8zC,좌절하지마세요,reQO6hqDPEjIStJT1P_ZhaKhi8oHhrLJ075L-o94lfnOST8,MIDDLE,SOLO,64,4,11,df0J4FmLKChY-by7TsNUQMkFPf410KI9wpuia-R3ieQJccof00PgkRQE,Zcxl,GKECo5WF2uY9-LpEGOQl2pf1SW2YG3E9r1M92LDx7xXEAlw,JUNGLE,NONE,246,4,14,97euupTuGXP9kKyhxp94vv-pxPp-fkoB7Kju181ABY5Dx_mOQ-DKWVWt,장화입은고양이,OPX2pwHGmVC8g548t6cPG2v3fvoevWV39U9DfcMhFiiNJBU,MIDDLE,SOLO,497,4,14,x0CTAlQ1goeSm9vx7krsiEHVUNJIpXyhAgQskqZDSOJw,윌럼프 위,joPX_06AfKzDlSO3eeHQ6unzsdMGkND2SSRSX3i4SqHxUw,BOTTOM,DUO_SUPPORT,76,11,4,Sy5UDLm07WyfQ3Wa8cScRQQ2ZgtCvXfHwmg7DxqWFTBcQ7Ho6g7gUCzc,류리나1,rR18FpLs3FF5dX2r7bHijp0Bq4fPn8yK7S-31sDcNlQI4EU,JUNGLE,NONE,62,4,12,fyOUel00cBDdBd8u-L3bo7vEsltPSiYRe5Yh45uqT3y_QRo_LJZ4WqxJ,T1 TopChe,vPhSHJEJOkFan1XDdWlumSkjoAgckwZ8pv2R30ida9kXwFo,TOP,SOLO,498,4,7,pxE1f6rMIQiCreFF7MLq0v5mfpMUTwS7PgM0loEAGU6hM5g,YongHee Cheon,DE_bNNwPIF1-3nECoLv4muJBh1gt_jwTQHw8-k_9Fyyt_1k,BOTTOM,DUO_CARRY
78,826,4523032739,10.15.328.8759,KR,13,team1,412,4,14,tBpBlRUD7TLS0IggPrXwIwq1HDIGWqGe3n0V1ZDi2PE9H6w,연초보,IwaegcFxO610msYME4AlfEY63Yoe2IYFG3L0-o5x--Ww4XY,NONE,DUO_SUPPORT,145,7,4,eDorRhloBwnDgCCl2UeMDT_7Wi3ivEa0H71RvKMSNXf3SBA,두나남자친구,YZ4Y8GATImxq8SGDU8OhBgfO83zHHsAKD-9hvtHNWGjLWFk,NONE,DUO,3,4,12,wdLm0XZwwF0s8pOgtAWyf9tcKuNGft_-eJDA8-zlt_eFN6TWlDTge40L,leileide,vxt8dYDOqJLntQhzlClEZcZEUW-cDcHDnxkt6MqrmqtaN0Y,NONE,DUO_SUPPORT,421,4,11,o03iSOFU67zI2Qrx2h4uNd29gaFofQd_XGYTQyJmn2v9mvxgg-wVPk09,Cmg7,xo3PqxF-QkYb7-gub3WP-SE2QRSuwdSw27xEGbOOlj2WzlI,NONE,DUO_SUPPORT,58,12,4,xGOoldrikFkyxK9PC1AStGyNB7YdKY0qNgoYuwsd-j_uQ9Jxdk7OpbF7,ball  ball Aria,5hPAqPtGxExZD9aRRKaFo812Vkzr2gfYCaQpKBIp-ZGuTgw,NONE,DUO_SUPPORT,111,14,4,wt-g_4r91vS0rS4teqUz_pQa-T5rop_Fq4Hxcr2RSv6g-IvXg4ohd6N6,심해의피바라기,Wv34A4gm6kgTLOjM40b_vl2sxxT_J0Gj8CzG7LEUT5cfbgI,NONE,DUO_SUPPORT,429,7,4,hjtHlQiDNQshGXXNUNZSQRJwZxX4HhAm0jCxvAERlFX4fc4,Gen G ToongE,-ZSeQxj6DakUy4q_IO-GsFzflYXBwTuat69TdY-m7No41iQ,NONE,DUO,245,11,4,_rOaFb3SHU5apNqwNul7RJBKOkUa9rlQ_upwxCMer8swY1E,Da ja haoo,3F9xae0ApkG7d9CeLiOd2nHOtrlSUy5M1S6M1lGGkDheEAI,NONE,DUO_SUPPORT,39,1,4,_YHqAZ_d8aQbHg0FaoW-RGti-JJ_8nVFN9qc74FZOhkczFyVLng6CQr8,치매왕,RR7y0WoJ3dkusiBU6_zYSoq2gViJZyawfnhklhHKGymlbAE,NONE,DUO_SUPPORT,516,4,12,q-d-gywXLn-3llTVdx7mp2zAVQULMSdYbtn59muJ-H20ir8D1ngeS-0w,멘탈 정말 좋아요,-Qszql8Pc8a92OCYaQvVnAC4I0ubnywGrkPPribGx51RuSY,NONE,DUO_SUPPORT
79,1149,4531421348,10.15.328.8759,KR,13,team1,523,4,11,5QA0gE8j1Qw2ojNb5Q7fZqUSzkkJHc0qnf36Vu0t8XXCESOSMVYSQTGy,아 이게 왜죽지,07ycR4D_idG3cIdQinnmxuaczBWvf3R8uaFAboEKA1TA7cM,NONE,DUO_SUPPORT,236,3,4,ZkSp6NAAYSJu5vybV7Nv9O0eOpvpz9AIptBg-1Nh5nFwtmY,착한남자PQ,BtAdVFlACKSHjnb_EbFJPmPErquYjtFEUdBdj1CdNxp6Ac4,NONE,DUO_SUPPORT,145,11,4,osDCt_vjDHnjcLRoSFd-zKmxwPkDVqdTu9Lsf3PWWsyD6RvhYcTd2ODo,보라머리만듀,7c4RVbzUppMx0nJaVYueZLWuCqB7LmTSb95oSM6TbPuSwzc,NONE,DUO_SUPPORT,235,4,7,OZHgBBUzKf5lv6o8DgiCGd7I3KGIOpbwHwcX24S0En-b,원딜들은 아가야,33HJ45_JNFd--2Omyvm1yVKpxKbwWD53xlRFG2USaPU8Pwo,NONE,DUO_SUPPORT,67,4,7,i_8eQFZtB-mIX89o2TM1gwfTeikjZ98yuZcks_eFveo,동이틀무렵,EOR3PZ3gW9VKm69hgkFJ50alus2ta8QSGuIlN6hP9WJgfA,NONE,DUO_SUPPORT,876,4,11,575_e31NoY-1wdEhkvw8Wbt1I3sX1V2Fyii_ATMJIMLcHeevXAtGyCES,더 나은 나,itR2BAy9gMzL6SmtkSP9chp7-mkiblu-b7PK14mXotHPZ04,NONE,DUO_SUPPORT,254,11,4,8AglQQr71HjgnrpRRSiQcHXunQN2rqHTBCH1f_IwHvz7Tl8,최강 고라파덕,ts7WR9WxsdWQT0dXHt18am9n41t1y4rrPoEQDKW7zAIsZ9M,NONE,DUO_SUPPORT,122,14,4,61CiEdLbcqhWDvqMvnT772QmLElnGm6kY5B4wF_pweelxrs3VM_vxdxZ,차가운 망고스틴,J6eRQGNppUU5Fec_3M5HcroCzZ1MpWQKoCwnTkDbfWW7hCI,NONE,DUO_SUPPORT,202,6,4,dSrTi4dz9LErgbpjmlPQHGMMa4F-bT6hgO-vqnxEfviyybON9UyIPbep,1시42분,E03v1YJ5PI_cFZaYp8uoh4fQtGhy9emCauM0WRW-m1seopI,NONE,DUO_SUPPORT,145,4,7,84kFsq_uFa_qtSuJWPNY1vyx-UkdYgR_f3ETDICKIXqjrggC0r4R4Ly4,makabakar,ZYy7-myPYgFfGIZ2elvDEonrbfuKG43xBqmqJylloaxyums,NONE,DUO_SUPPORT
80,1428,4356309155,10.9.318.6057,KR,13,team1,44,4,14,ZvOKXK_ygF0edF5GVFKsaXHQ0zQtybafUFzHLg7zkYjc_rXPpIHYE7g-,Diffeomorphism,r1nE39sH6rQkvxlCBysIcOWkYF3Al60RIxHu6KpdNoPrXSc,BOTTOM,DUO_SUPPORT,67,7,4,hXwyfjIxsZpvkJkck2_7YEFaApI6AcZlVmDQXNQ_pVNT,6373,PexHh1Dqcf8wIpQqPQzNfW0YeThB66LuhYtDMB3ygafmHA,BOTTOM,DUO_CARRY,64,11,4,byHcbVs4REiHcLXRBHaZYLjR8RI0aqQSQ_5hpWN94_Jhpj0sJVtQa4ad,chuyu,J3bVgJZonPdlUP4MbV8HK5mvVH9JxVOGn95ZhEf71l2_rM4,JUNGLE,NONE,136,12,4,p8djJReJop8SG9jMEdlV1GZPo9Wzghe8hmNtYawQr1yZ1t5zSuN_FaGI,xinbaobaby,BpEbUVMtpRe87IleiaudI85_mCzv9BdC293ynvH7TDOxP0c,MIDDLE,DUO,24,4,12,9H1KPNYds0Cc7Fl6wvqZQhiNixycBDtHm9Q9ZvCuIttuWtf_SyRUtjjb,gtqeti579,HZlK7xYE7HjpZcbHQe03m_yhE4y0KogdUfU8uTKunFPzW8I,MIDDLE,DUO,412,4,14,ar_RZa9e8XHBxOSZ3TIpSUojW5T6aFUfzbL96hhaCBfgfMA,Mayingjun,JKN_yF2-bUH8We5pFjExSGDzG-X6zVegqhOY8BwluwD7Z5o,BOTTOM,DUO_SUPPORT,104,4,11,Ll840ANKgB8l-g1xa2FbaEBUde_iZkk2PGGEYxAtc5xjfZ4,역시이시우,tLRc22TjBuCh3oZ0n6ZYraIaCty14nPSJwoqjVLY37LwXec,JUNGLE,NONE,17,14,4,L5Jjc9gIK_CYm9jDsi70ll8I5IPGcUXV-hIN81aHW3twenVXHgxmLREh,SKT TmmT,B5N1oHC20NbFrtu4ry83YsOVNBegiF1uyfA5bNt-mBtfmWE,TOP,SOLO,523,4,7,hERbryo9KUCX_0B5hOLZm8EEq4LgJOWQNOjRATDiu-5s,11 01 02,dBcDSTyhW365tsoffCTSXowU8hLYgETjsuqQfaPQb54rpQ,BOTTOM,DUO_CARRY,84,4,14,hynbBCR385rpvtgcrxqg_fnP2RMIujU9IBEH8vx7OKD2Iar7PRWAN3Jq,sidtopmiz,Gp7AAPKxw8DgkrflsjqCynZRy5z6HYtxqUpPSkshpy125GM,MIDDLE,SOLO
81,1886,4498653347,10.14.327.8505,KR,13,team1,2,11,4,byHcbVs4REiHcLXRBHaZYLjR8RI0aqQSQ_5hpWN94_Jhpj0sJVtQa4ad,chuyu,J3bVgJZonPdlUP4MbV8HK5mvVH9JxVOGn95ZhEf71l2_rM4,JUNGLE,NONE,106,4,12,9bYyNAs3jfUGs3RMahrJNdAcHOtbGWZl_TOguIxyJoQ9KhyH_daU-xPj,Krisp,n-DBo2jWKzD_EDaAEjbMyQojEG7Yz3dG1UWfwyat0P64uzk,BOTTOM,DUO_CARRY,235,7,4,Y7jcNiY6SW4Vvfcb4RYpGKEClU1tpo2-I2i5BUMlrIpGnLeFZ77ncNSf,gtqeti779,3STtipQ5-xiJzIcKUrv6J5B0Z2l4KRSyPenagBQ4OfL_0VuU,BOTTOM,DUO_SUPPORT,62,12,4,ujr4z5X-dBsBTLltCXj7HW1gUJikwTjy1VFuQ1lJzYhVrsZaGPGATFfq,I cant stop,JdJFNqwtx98j_CxTAiUWuOZQpMpgDBSQqTUgvs62KTYTm3U,TOP,SOLO,268,12,4,kp8K1lWm9lAz13r2gphpNjbUBxUg0skNtcBaZkA1cA0La5Y,BRB EMENES,-ewobYn90u-T122XDwDv_1DlkUvgCAfMN6osRSX7BJS2h14,MIDDLE,SOLO,27,12,4,l1wD74N_ep020OTcKZHNu-9kuBFqgtHEuH9EVJOZkpKD,유희열사태,Cbx2ReUWvu8YxJ2hfvRai52WUT2UAXAuplhImI1cZBf9tg,TOP,SOLO,523,4,7,1obHO2Y4DAZlobK7396eUH3-L85RjjkWHANvsohiOaVti2YgnIoV8h2m,wohennangu0,zIHvAi4E8ZKpdMKsyY4nqFZ6tO4KesA7go4W6Nu2FeClxwQ,BOTTOM,DUO_CARRY,111,4,14,B2KxQeYiYZb-t4hi4qJ6PrqqdmECt1bKYZwmQIv3a_edSCp5PfJWxBir,10000000000Money,qVGkoSRk274ZpfypnmMtKCbELNnv5yqodRGOBWLi4imaZYo,BOTTOM,DUO_SUPPORT,245,11,4,m02Rz0uNq8Cj1y-YqZj_Hq0Iw1_cGPZw_Cmo6i0JeMbUpVY,Gen G Neat,CNfbqSjzWqwmch4c_ttuYoUjWeGVddZ1pDd-lvTsWKfdUWY,JUNGLE,NONE,875,7,4,rbMDDfIeQGPtuPLLx0Rm7OHkNEdVwUTjXJrJHxExuyawTFpxkYsUjxNM,Gen G Quid,dYs6AnTKzq7zLr_aVrtMkv9KBoimb7q32LiRRve28vRZENo,MIDDLE,SOLO
82,662,4523032744,10.15.328.8759,KR,13,team1,55,12,14,6GKPh0MSYPfKyHEitb3AVsdjzNBJQ5ZO6Xgh78DoF_pyPEc,벽플하다쿵했쪄,KtJn8kcamBn8MRvafUgy3vCb0JsG2Fi7sJVULYqyr7cLJow,NONE,DUO_SUPPORT,412,4,14,XfTqd2kRtkMZlP8bZ0DqJWB3BeENFSBclY2ganoi9RAsnb8,너 밖엔 없더라,6DTeI6MSGZcP_f8_P8540F5kZHirnfrWgUqIoDzgQtSItaU,NONE,DUO_SUPPORT,74,12,4,7nmsTvA2HZfGN4dUIrE8O-uOMaDQhBz9t66u5i4K628X,TTV 먹물1,Kc3xKLjqJPbIETVv6j10J44qVpCmmhsNeFFJNO1vPWNtiA,NONE,DUO_SUPPORT,24,4,12,g8czmPLDU4KWGx95Auxu3Cwx7FBcFsrWbHzKpV495Jab,wo yanwu houzi,LZkzCHfP2aZ5jMZkP8emzrH32LL8NDVPY8jVPspuZ8ahiA,NONE,DUO,64,11,4,R54rc5l00OZoD3XAL8S6aVVdRqwy0oEFaehYk_04eoHj,sicht,rKvTwjCA4zz9EFfUOz5FVAWBCgvrI_UEoaVHplG_QthQeg,NONE,DUO_SUPPORT,16,21,4,obUfit2Sa2DpJ7r8yG_C1TrIvtPLFcTm9za5dcgx_xsbiAjWXtC56vAU,Dzy23,W9TS3uVQgeCUGymAzW96Wyn98IJvettJzLlbSSR7LvM-DGk,NONE,DUO_SUPPORT,98,12,4,uEblcvRQVqTYWqeyzAOzO3W-kACfY_sY1V0JSMMP5nyR,F2F,B3lH8zJLLXqJl78sKNfaHx5bI6stw199J5n8JuW6yUJFBQ,NONE,DUO_SUPPORT,81,4,12,wsHJolvYF4wPU6E6kNVEz05ouEp48n35iKnqzzIqwuw0-_05B36e4Pmo,myxwdshtkyjw,qlTyRBD5fUxnZXI2UMYuydGlbBexTaWnmeyXSbmk3X29ddg,NONE,DUO_SUPPORT,60,11,4,-I_Kbfzt6eunRBeHzApc_kUQCsccRARE9AWY5wK3Zd3plEunSLYQHruB,Ionely,HmhDuGk5seKYPFdUolOjneArEopqiOwUQE_wdDjzbL7priA,NONE,DUO_SUPPORT,91,4,14,kGwhx241tI9qHU-Aa6YlE0SMgs-Hu_k46F8ObxksaJN2jGCDn2enCHvo,집에서숨진채발견,vFVM4nHyuurfKvnhbZBgDmRVW8HhLrAW3Vz4dtxlSQ9mm9A,NONE,DUO_SUPPORT
